193.136.191.20;88.197.53.226;0.0757060050964
198.133.224.149;192.1.249.138;0.0397448539734
198.133.224.149;129.97.74.14;0.0206367969513
212.199.61.205;193.167.187.186;0.143826007843
195.130.124.2;13.7.64.22;0.221212863922
192.1.249.138;141.20.103.211;0.116703987122
128.227.150.12;72.36.112.78;0.04176902771
195.113.161.14;192.42.43.23;0.0170578956604
193.145.46.243;193.167.187.186;0.0777108669281
193.136.191.20;195.130.124.2;0.0838329792023
192.41.135.219;192.42.43.23;0.00248003005981
88.255.99.251;193.136.191.20;0.103451967239
193.1.170.135;139.78.141.245;0.14390707016
88.255.99.251;88.197.53.226;0.0956289768219
192.41.135.219;198.133.224.149;0.152018070221
198.133.224.149;202.112.28.100;0.237470149994
192.36.94.3;160.80.221.39;0.0604958534241
85.23.168.77;CPU;0.140897755611
212.199.61.205;139.78.141.245;0.250540018082
139.30.240.192;88.197.53.226;0.0642910003662
141.20.103.211;139.30.240.192;0.00955295562744
193.167.187.186;212.235.189.115;0.0478000640869
193.157.115.251;198.133.224.149;0.140002965927
200.129.132.19;139.78.141.245;0.272262811661
212.199.61.205;193.10.64.36;0.130126953125
212.235.189.115;193.1.170.135;0.0533919334412
128.84.154.45;160.80.221.39;0.13671708107
85.23.168.77;141.20.103.211;0.0450270175934
198.133.224.149;200.0.206.137;0.179291963577
198.133.224.149;139.30.240.192;0.1304500103
150.244.58.161;192.1.249.138;0.106976032257
212.199.61.205;150.244.58.161;0.119482040405
88.255.99.251;129.69.210.97;0.0738489627838
139.78.141.245;165.91.55.10;0.0217640399933
85.23.168.77;161.106.240.18;0.0515031814575
165.91.55.10;139.30.240.192;0.145555019379
139.19.158.227;161.106.240.18;0.0466318130493
193.136.191.20;129.97.74.14;0.141165971756
165.91.55.10;193.157.115.251;0.159337997437
130.195.4.68;200.17.202.194;0.364863157272
193.145.46.243;129.97.74.14;0.152987957001
85.23.168.77;192.41.135.219;0.0500960350037
193.0.109.23;128.227.150.12;0.15863609314
212.199.61.205;136.145.115.194;0.246903896332
195.130.124.2;88.197.53.226;0.0102708339691
192.36.94.3;198.133.224.149;0.145851135254
139.78.141.245;150.244.58.161;0.153729200363
193.157.115.251;200.129.132.19;0.33861207962
139.30.240.192;212.235.189.115;0.0304429531097
193.157.115.251;72.36.112.78;0.138849973679
128.227.150.12;192.36.94.3;0.160365104675
195.130.124.2;193.0.109.23;0.0942759513855
160.80.221.39;193.1.13.12;0.0533149242401
161.106.240.18;193.1.170.135;0.0275440216064
212.199.61.205;195.113.161.14;0.120048999786
13.7.64.22;192.36.94.3;0.190647125244
200.129.132.19;192.36.94.3;0.338310003281
128.227.150.12;139.30.240.192;0.149606227875
165.91.55.10;202.112.28.100;0.208612918854
212.235.189.115;141.20.103.211;0.0413942337036
128.84.154.45;139.78.141.245;0.0433778762817
161.106.240.18;CPU;0.0196877121521
150.244.58.161;202.112.28.100;0.211944818497
193.167.187.186;193.1.13.12;0.0559611320496
193.136.191.20;128.84.154.45;0.130607843399
192.1.249.138;150.244.58.161;0.106808900833
193.0.109.23;193.145.46.243;0.0734770298004
193.136.191.20;139.30.240.192;0.0705230236053
193.167.187.186;195.113.161.14;0.0360448360443
192.36.94.3;192.42.43.23;0.0453858375549
165.91.55.10;192.36.94.3;0.162275075912
195.130.124.2;139.30.240.192;0.0752680301666
193.157.115.251;195.113.161.14;0.0328631401062
150.244.58.161;193.136.191.20;0.0194180011749
193.136.191.20;193.10.64.36;0.0767359733582
198.133.224.149;193.136.191.20;0.172744989395
195.113.161.14;160.80.221.39;0.0350999832153
193.1.170.135;129.97.74.14;0.130186080933
200.17.202.194;128.227.150.12;0.197086811066
141.20.103.211;128.227.150.12;0.144484043121
72.36.112.78;193.1.13.12;0.143442869186
193.136.191.20;193.167.187.186;0.0839819908142
193.10.64.36;192.41.135.219;0.0544319152832
200.0.206.137;200.17.202.194;0.00914716720581
193.136.191.20;13.7.64.22;0.203633069992
212.235.189.115;202.112.28.100;0.231807947159
200.0.206.137;165.91.55.10;0.204798936844
85.23.168.77;202.112.28.100;0.582122087479
198.133.224.149;200.17.202.194;0.202874898911
72.36.112.78;141.20.103.211;0.142580032349
195.130.124.2;CPU;0.805
193.1.13.12;195.113.161.14;0.0364739894867
192.36.94.3;13.7.64.22;0.191810131073
139.19.158.227;136.145.115.194;0.185608148575
161.106.240.18;141.20.103.211;0.0411560535431
193.167.187.186;193.10.64.36;0.00802206993103
139.30.240.192;165.91.55.10;0.14674782753
193.157.115.251;192.42.43.23;0.0461580753326
72.36.112.78;161.106.240.18;0.145946025848
139.30.240.192;129.97.74.14;0.148111104965
200.0.206.137;88.255.99.251;0.275970220566
72.36.112.78;193.136.191.20;0.1642370224
195.113.161.14;200.0.206.137;0.252320051193
195.130.124.2;212.235.189.115;0.0558879375458
161.106.240.18;212.235.189.115;0.0484240055084
193.10.64.36;198.133.224.149;0.140152215958
165.91.55.10;192.42.43.23;0.158914804459
139.78.141.245;193.136.191.20;0.179412126541
160.80.221.39;192.41.135.219;0.0399758815765
161.106.240.18;193.157.115.251;0.0539488792419
193.10.64.36;139.30.240.192;0.0532999038696
88.255.99.251;193.1.170.135;0.0656859874725
193.1.170.135;193.10.64.36;0.0477612018585
85.23.168.77;150.244.58.161;0.0691440105438
192.1.249.138;193.0.109.23;0.120198965073
195.130.124.2;193.145.46.243;0.0874989032745
139.30.240.192;200.0.206.137;0.258002996445
129.97.74.14;192.42.43.23;0.114657878876
192.36.94.3;193.157.115.251;0.0116999149323
192.36.94.3;128.84.154.45;0.117743015289
200.0.206.137;128.227.150.12;0.194019794464
193.136.191.20;85.23.168.77;0.0889182090759
202.112.28.100;150.244.58.161;0.212379932404
88.255.99.251;192.36.94.3;0.0866150856018
212.235.189.115;193.145.46.243;0.0612828731537
200.129.132.19;192.41.135.219;0.323536872864
160.80.221.39;139.19.158.227;0.0425970554352
129.97.74.14;160.80.221.39;0.151868104935
212.235.189.115;193.10.64.36;0.0513610839844
13.7.64.22;193.167.187.186;0.20824098587
200.129.132.19;129.97.74.14;0.235082864761
193.0.109.23;193.10.64.36;0.0306429862976
13.7.64.22;129.97.74.14;0.0910911560059
200.0.206.137;202.112.28.100;0.373654127121
193.10.64.36;192.42.43.23;0.0425860881805
13.7.64.22;130.195.4.68;0.182575941086
193.136.191.20;212.199.61.205;0.127223014832
128.227.150.12;88.197.53.226;0.211273908615
88.255.99.251;128.84.154.45;0.181938886642
88.255.99.251;200.129.132.19;0.328566074371
193.0.109.23;139.78.141.245;0.162844896317
72.36.112.78;193.157.115.251;0.138421058655
129.97.74.14;139.78.141.245;0.0325129032135
193.167.187.186;141.20.103.211;0.0535609722137
193.10.64.36;193.1.13.12;0.0491468906403
200.129.132.19;128.227.150.12;0.21995806694
139.30.240.192;195.130.124.2;0.0734779834747
193.157.115.251;212.199.61.205;0.1275370121
139.30.240.192;129.69.210.97;0.0237240791321
13.7.64.22;200.17.202.194;0.182555913925
192.42.43.23;192.1.249.138;0.100265026093
193.145.46.243;129.69.210.97;0.0471260547638
72.36.112.78;192.1.249.138;0.0326800346375
150.244.58.161;165.91.55.10;0.158700942993
139.78.141.245;212.235.189.115;0.168715000153
13.7.64.22;139.78.141.245;0.0578889846802
130.195.4.68;193.1.170.135;0.326368093491
165.91.55.10;72.36.112.78;0.0289390087128
193.136.191.20;130.195.4.68;0.338531970978
193.10.64.36;200.17.202.194;0.274111032486
192.36.94.3;165.91.55.10;0.161844015121
192.41.135.219;195.113.161.14;0.0263650417328
195.113.161.14;193.1.170.135;0.0349681377411
193.10.64.36;193.157.115.251;0.00871706008911
88.255.99.251;212.199.61.205;0.143537044525
128.227.150.12;161.106.240.18;0.176424026489
195.113.161.14;198.133.224.149;0.125226974487
212.199.61.205;161.106.240.18;0.128159999847
139.30.240.192;192.41.135.219;0.0363371372223
192.41.135.219;128.84.154.45;0.107786178589
85.23.168.77;192.1.249.138;0.116189002991
212.235.189.115;88.197.53.226;0.044184923172
139.19.158.227;192.36.94.3;0.0692050457001
193.1.13.12;150.244.58.161;0.0361061096191
130.195.4.68;193.145.46.243;0.365751028061
139.30.240.192;192.42.43.23;0.0226910114288
212.235.189.115;88.255.99.251;0.114216089249
88.197.53.226;198.133.224.149;0.170938014984
130.195.4.68;202.112.28.100;0.307848930359
198.133.224.149;193.145.46.243;0.185471057892
150.244.58.161;193.145.46.243;0.0124928951263
130.195.4.68;193.10.64.36;0.314002037048
130.195.4.68;198.133.224.149;0.200227022171
212.199.61.205;200.17.202.194;0.307739973068
195.113.161.14;129.97.74.14;0.125672101974
200.0.206.137;141.20.103.211;0.258731842041
200.17.202.194;198.133.224.149;0.203813076019
193.145.46.243;CPU;0.0149253731343
136.145.115.194;195.113.161.14;0.159370183945
212.199.61.205;193.1.170.135;0.120492935181
128.84.154.45;192.41.135.219;0.107255935669
128.84.154.45;193.1.13.12;0.126976013184
88.197.53.226;139.30.240.192;0.0642991065979
193.1.170.135;161.106.240.18;0.0276300907135
200.0.206.137;129.69.210.97;0.253179073334
88.255.99.251;212.235.189.115;0.102097988129
128.227.150.12;200.0.206.137;0.19426202774
130.195.4.68;192.1.249.138;0.246819019318
193.145.46.243;160.80.221.39;0.0592489242554
212.235.189.115;13.7.64.22;0.18710398674
193.0.109.23;72.36.112.78;0.148038864136
130.195.4.68;200.0.206.137;0.335144042969
130.195.4.68;136.145.115.194;0.257274866104
128.84.154.45;128.227.150.12;0.0588550567627
212.199.61.205;193.0.109.23;0.137303113937
150.244.58.161;198.133.224.149;0.16262793541
129.97.74.14;136.145.115.194;0.0826020240784
88.255.99.251;161.106.240.18;0.0626130104065
193.1.13.12;88.197.53.226;0.0688879489899
130.195.4.68;193.157.115.251;0.320287942886
200.17.202.194;CPU;0.4
193.1.13.12;193.145.46.243;0.0452349185944
139.78.141.245;198.133.224.149;0.0245349407196
192.42.43.23;193.157.115.251;0.0462648868561
129.97.74.14;88.197.53.226;0.165822029114
192.1.249.138;200.129.132.19;0.221381902695
136.145.115.194;193.136.191.20;0.195958137512
192.1.249.138;192.36.94.3;0.112302780151
193.145.46.243;161.106.240.18;0.0389912128448
202.112.28.100;198.133.224.149;0.237329959869
195.113.161.14;139.30.240.192;0.0189819335938
200.0.206.137;193.136.191.20;0.229202985764
193.10.64.36;193.136.191.20;0.0767409801483
193.1.170.135;193.0.109.23;0.0625178813934
129.97.74.14;200.0.206.137;0.162624835968
195.130.124.2;165.91.55.10;0.212218046188
193.157.115.251;200.0.206.137;0.266895055771
193.1.13.12;130.195.4.68;0.328364133835
200.129.132.19;136.145.115.194;0.216274023056
150.244.58.161;129.69.210.97;0.0378158092499
200.17.202.194;195.130.124.2;0.298276901245
193.145.46.243;193.1.13.12;0.045156955719
202.112.28.100;129.69.210.97;0.22665309906
165.91.55.10;161.106.240.18;0.15329003334
193.1.170.135;192.1.249.138;0.0922360420227
200.0.206.137;195.113.161.14;0.252388000488
193.1.13.12;85.23.168.77;0.0528960227966
13.7.64.22;193.145.46.243;0.181200027466
193.136.191.20;129.69.210.97;0.0779700279236
193.167.187.186;193.136.191.20;0.0837690830231
72.36.112.78;139.78.141.245;0.0219140052795
192.42.43.23;161.106.240.18;0.0206191539764
192.41.135.219;141.20.103.211;0.0334968566895
193.1.170.135;85.23.168.77;0.055969953537
212.199.61.205;85.23.168.77;0.152814149857
85.23.168.77;88.197.53.226;0.0967819690704
200.17.202.194;139.78.141.245;0.207316160202
192.41.135.219;193.0.109.23;0.0543360710144
202.112.28.100;139.78.141.245;0.222109079361
212.235.189.115;136.145.115.194;0.208784103394
136.145.115.194;193.1.170.135;0.177349090576
193.145.46.243;165.91.55.10;0.168190002441
212.235.189.115;161.106.240.18;0.0483109951019
13.7.64.22;195.130.124.2;0.226739883423
195.113.161.14;72.36.112.78;0.136750936508
165.91.55.10;193.136.191.20;0.171894073486
212.199.61.205;141.20.103.211;0.122426986694
195.113.161.14;193.1.13.12;0.0365760326385
141.20.103.211;160.80.221.39;0.0484731197357
200.129.132.19;193.145.46.243;0.301208972931
193.136.191.20;150.244.58.161;0.0193378925323
88.197.53.226;CPU;0.171951219512
192.42.43.23;88.255.99.251;0.0730500221252
202.112.28.100;193.10.64.36;0.296302080154
139.78.141.245;128.227.150.12;0.040540933609
195.113.161.14;200.129.132.19;0.324671030045
193.167.187.186;128.227.150.12;0.164675951004
136.145.115.194;192.36.94.3;0.172388792038
141.20.103.211;192.36.94.3;0.0492479801178
88.255.99.251;160.80.221.39;0.0963129997253
193.10.64.36;200.129.132.19;0.338954925537
193.1.170.135;160.80.221.39;0.0519318580627
128.227.150.12;193.145.46.243;0.191823005676
193.10.64.36;193.167.187.186;0.00876402854919
150.244.58.161;193.167.187.186;0.0682671070099
85.23.168.77;193.1.170.135;0.056144952774
212.235.189.115;165.91.55.10;0.162288188934
200.17.202.194;139.19.158.227;0.258662939072
129.97.74.14;13.7.64.22;0.0905699729919
88.197.53.226;193.10.64.36;0.0747079849243
200.17.202.194;200.0.206.137;0.00775408744812
72.36.112.78;165.91.55.10;0.0282680988312
139.78.141.245;160.80.221.39;0.1862180233
128.84.154.45;200.129.132.19;0.244880914688
85.23.168.77;198.133.224.149;0.153692007065
160.80.221.39;202.112.28.100;0.229726076126
13.7.64.22;161.106.240.18;0.173552036285
192.41.135.219;212.235.189.115;0.04132604599
202.112.28.100;139.30.240.192;0.219421863556
193.10.64.36;192.36.94.3;0.00398898124695
200.0.206.137;129.97.74.14;0.162667989731
88.197.53.226;128.227.150.12;0.211389064789
195.130.124.2;195.113.161.14;0.055408000946
88.197.53.226;193.0.109.23;0.0861520767212
192.36.94.3;195.113.161.14;0.0318968296051
128.227.150.12;139.78.141.245;0.0403621196747
192.41.135.219;129.69.210.97;0.00394701957703
192.42.43.23;193.1.13.12;0.0269877910614
195.130.124.2;192.1.249.138;0.150835037231
195.113.161.14;193.145.46.243;0.04634308815
72.36.112.78;202.112.28.100;0.234632015228
128.84.154.45;193.157.115.251;0.112280130386
200.17.202.194;88.255.99.251;0.268689155579
212.235.189.115;195.113.161.14;0.0121018886566
88.255.99.251;CPU;0.7025
88.197.53.226;128.84.154.45;0.154196023941
198.133.224.149;195.113.161.14;0.124986886978
212.235.189.115;129.69.210.97;0.025787115097
198.133.224.149;193.1.170.135;0.147397994995
128.227.150.12;193.10.64.36;0.151304960251
136.145.115.194;139.19.158.227;0.186203956604
141.20.103.211;128.84.154.45;0.126605987549
165.91.55.10;193.0.109.23;0.159481048584
129.97.74.14;129.69.210.97;0.137584924698
200.0.206.137;136.145.115.194;0.143889188766
193.145.46.243;192.41.135.219;0.0385949611664
128.84.154.45;193.145.46.243;0.136827945709
193.0.109.23;129.69.210.97;0.0415508747101
129.97.74.14;212.199.61.205;0.225332021713
139.19.158.227;128.227.150.12;0.150842905045
200.0.206.137;212.199.61.205;0.308012962341
160.80.221.39;193.145.46.243;0.0598151683807
192.41.135.219;193.136.191.20;0.0564510822296
200.17.202.194;141.20.103.211;0.266118049622
192.42.43.23;CPU;0.282178217822
85.23.168.77;193.157.115.251;0.0212869644165
193.136.191.20;192.36.94.3;0.0792918205261
88.255.99.251;141.20.103.211;0.0691139698029
193.145.46.243;139.78.141.245;0.162837982178
212.235.189.115;129.97.74.14;0.124883174896
198.133.224.149;141.20.103.211;0.145493030548
193.167.187.186;161.106.240.18;0.0605318546295
161.106.240.18;192.41.135.219;0.022292137146
192.41.135.219;193.1.13.12;0.0289440155029
200.17.202.194;192.1.249.138;0.154626131058
192.36.94.3;195.130.124.2;0.0854289531708
200.0.206.137;160.80.221.39;0.265859127045
212.235.189.115;193.136.191.20;0.061753988266
88.255.99.251;193.145.46.243;0.0907928943634
200.0.206.137;200.129.132.19;0.0719380378723
160.80.221.39;200.129.132.19;0.33836889267
13.7.64.22;165.91.55.10;0.0455479621887
193.10.64.36;88.255.99.251;0.100141048431
72.36.112.78;195.130.124.2;0.188425064087
136.145.115.194;88.197.53.226;0.218386173248
88.255.99.251;136.145.115.194;0.197274923325
192.1.249.138;128.84.154.45;0.0130760669708
136.145.115.194;150.244.58.161;0.196910858154
139.19.158.227;139.30.240.192;0.0178480148315
85.23.168.77;193.1.13.12;0.0535371303558
136.145.115.194;165.91.55.10;0.098904132843
139.30.240.192;193.1.13.12;0.043044090271
150.244.58.161;141.20.103.211;0.0432710647583
192.41.135.219;88.255.99.251;0.0684440135956
88.255.99.251;72.36.112.78;0.158528804779
139.78.141.245;72.36.112.78;0.0213589668274
200.129.132.19;200.17.202.194;0.0793499946594
193.157.115.251;141.20.103.211;0.0465178489685
192.41.135.219;128.227.150.12;0.175851106644
193.136.191.20;139.78.141.245;0.17880988121
139.19.158.227;212.235.189.115;0.0340728759766
129.97.74.14;139.19.158.227;0.1492831707
141.20.103.211;200.0.206.137;0.258766889572
139.19.158.227;193.157.115.251;0.0663380622864
128.227.150.12;193.157.115.251;0.151344060898
161.106.240.18;192.36.94.3;0.0568611621857
141.20.103.211;200.17.202.194;0.266135931015
200.0.206.137;72.36.112.78;0.176684141159
139.19.158.227;193.1.13.12;0.0562660694122
200.17.202.194;193.157.115.251;0.274025917053
136.145.115.194;CPU;0.490049751244
198.133.224.149;130.195.4.68;0.200376987457
200.17.202.194;72.36.112.78;0.192383050919
139.19.158.227;150.244.58.161;0.0359771251678
200.0.206.137;195.130.124.2;0.289716959
136.145.115.194;129.69.210.97;0.159819126129
136.145.115.194;192.1.249.138;0.0695910453796
200.129.132.19;200.0.206.137;0.0729429721832
139.78.141.245;193.167.187.186;0.156977891922
161.106.240.18;212.199.61.205;0.116950035095
136.145.115.194;161.106.240.18;0.206764221191
193.10.64.36;193.0.109.23;0.0302610397339
128.84.154.45;212.235.189.115;0.107486009598
212.235.189.115;200.0.206.137;0.267450094223
193.1.170.135;128.84.154.45;0.100903987885
136.145.115.194;193.0.109.23;0.199534893036
195.130.124.2;193.1.170.135;0.0754659175873
193.10.64.36;130.195.4.68;0.313935995102
202.112.28.100;200.17.202.194;0.40148806572
13.7.64.22;192.42.43.23;0.165433168411
193.145.46.243;212.199.61.205;0.124156951904
193.0.109.23;150.244.58.161;0.0643830299377
139.78.141.245;129.69.210.97;0.157964944839
193.1.170.135;192.42.43.23;0.0256168842316
193.167.187.186;72.36.112.78;0.142379999161
193.0.109.23;129.97.74.14;0.128608942032
161.106.240.18;129.97.74.14;0.149092912674
88.197.53.226;192.41.135.219;0.055055141449
212.199.61.205;193.157.115.251;0.144451141357
202.112.28.100;200.0.206.137;0.373944044113
193.1.13.12;129.97.74.14;0.1317050457
193.0.109.23;160.80.221.39;0.0675809383392
160.80.221.39;195.113.161.14;0.0369629859924
193.1.13.12;193.10.64.36;0.0495071411133
192.36.94.3;200.0.206.137;0.269243001938
139.30.240.192;198.133.224.149;0.130452156067
195.130.124.2;136.145.115.194;0.240700960159
72.36.112.78;195.113.161.14;0.13627409935
160.80.221.39;193.136.191.20;0.0600891113281
193.1.13.12;198.133.224.149;0.176270008087
141.20.103.211;161.106.240.18;0.041002035141
195.130.124.2;193.1.13.12;0.0767168998718
200.129.132.19;192.42.43.23;0.313501119614
128.84.154.45;200.17.202.194;0.161859035492
192.1.249.138;193.167.187.186;0.113668203354
129.97.74.14;193.1.170.135;0.130259037018
192.36.94.3;193.167.187.186;0.0117387771606
200.17.202.194;212.235.189.115;0.274626970291
192.1.249.138;161.106.240.18;0.114328145981
193.1.13.12;128.227.150.12;0.158228158951
139.19.158.227;202.112.28.100;0.232517004013
88.197.53.226;200.129.132.19;0.353641986847
198.133.224.149;212.235.189.115;0.149993181229
193.10.64.36;136.145.115.194;0.170665979385
130.195.4.68;128.84.154.45;0.222086906433
193.0.109.23;200.17.202.194;0.286687135696
13.7.64.22;139.19.158.227;0.165287017822
212.235.189.115;193.157.115.251;0.0544059276581
193.10.64.36;195.130.124.2;0.0833740234375
193.167.187.186;192.36.94.3;0.011265039444
200.129.132.19;193.10.64.36;0.339327812195
128.227.150.12;193.167.187.186;0.164874076843
193.136.191.20;160.80.221.39;0.0599620342255
141.20.103.211;193.1.170.135;0.0352721214294
193.145.46.243;192.36.94.3;0.0731179714203
193.1.13.12;193.157.115.251;0.0491409301758
193.1.13.12;202.112.28.100;0.200021028519
150.244.58.161;160.80.221.39;0.0501041412354
129.97.74.14;193.1.13.12;0.131873846054
136.145.115.194;130.195.4.68;0.257658958435
193.157.115.251;161.106.240.18;0.0538020133972
192.1.249.138;128.227.150.12;0.0451989173889
192.42.43.23;202.112.28.100;0.203233957291
136.145.115.194;13.7.64.22;0.109307050705
193.157.115.251;200.17.202.194;0.273678064346
85.23.168.77;130.195.4.68;0.322754144669
161.106.240.18;136.145.115.194;0.212314128876
195.130.124.2;161.106.240.18;0.069748878479
193.167.187.186;129.97.74.14;0.133260011673
193.157.115.251;193.1.170.135;0.0478830337524
88.255.99.251;130.195.4.68;0.354639053345
129.97.74.14;200.129.132.19;0.235372066498
193.145.46.243;150.244.58.161;0.0124042034149
193.1.170.135;193.136.191.20;0.050222158432
212.235.189.115;193.0.109.23;0.05206990242
192.36.94.3;193.1.170.135;0.0508449077606
193.0.109.23;193.1.170.135;0.0625870227814
200.17.202.194;193.0.109.23;0.286482095718
128.227.150.12;200.129.132.19;0.219945192337
160.80.221.39;139.78.141.245;0.187276124954
139.78.141.245;193.10.64.36;0.15295290947
200.17.202.194;136.145.115.194;0.151499986649
128.84.154.45;136.145.115.194;0.0926020145416
192.41.135.219;165.91.55.10;0.146460771561
72.36.112.78;192.36.94.3;0.137968063354
141.20.103.211;136.145.115.194;0.165333986282
192.42.43.23;193.1.170.135;0.0256748199463
193.145.46.243;88.197.53.226;0.0752229690552
200.17.202.194;128.84.154.45;0.16210103035
161.106.240.18;128.227.150.12;0.175304889679
193.1.170.135;CPU;0.285536159601
192.42.43.23;193.145.46.243;0.0352349281311
128.84.154.45;129.97.74.14;0.0287919044495
136.145.115.194;200.129.132.19;0.215965032578
193.136.191.20;193.0.109.23;0.0738589763641
195.113.161.14;161.106.240.18;0.0332629680634
192.41.135.219;130.195.4.68;0.318062067032
195.113.161.14;13.7.64.22;0.1811439991
139.30.240.192;139.19.158.227;0.0177979469299
165.91.55.10;128.84.154.45;0.0508470535278
198.133.224.149;193.10.64.36;0.140177965164
193.145.46.243;200.17.202.194;0.235849142075
88.197.53.226;85.23.168.77;0.0967319011688
200.17.202.194;193.167.187.186;0.281059026718
193.1.13.12;193.1.170.135;0.00293302536011
72.36.112.78;212.199.61.205;0.181159973145
72.36.112.78;193.1.170.135;0.142309904099
192.1.249.138;212.199.61.205;0.170253992081
212.199.61.205;72.36.112.78;0.186618089676
85.23.168.77;88.255.99.251;0.0930459499359
195.130.124.2;192.42.43.23;0.0542049407959
202.112.28.100;161.106.240.18;0.205830097198
193.1.13.12;141.20.103.211;0.0363399982452
139.30.240.192;139.78.141.245;0.162830114365
128.227.150.12;13.7.64.22;0.0726048946381
88.197.53.226;193.1.170.135;0.067479133606
193.145.46.243;200.0.206.137;0.228904008865
192.42.43.23;193.167.187.186;0.0499119758606
139.78.141.245;129.97.74.14;0.0322630405426
193.167.187.186;200.17.202.194;0.280873060226
